Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778651990,200,,Aggregated,55.900000,0.000000,1300,1700,1800,1900,2100,2500,5600,5900,7300,7300,7300,1433,0,1300.0,1315.0155538733,12.375399994198233,7274.2647000122815,59.697138869504535
1778651991,200,,Aggregated,59.100000,0.000000,1300,1700,1800,1900,2100,2500,4700,5900,7300,7300,7300,1500,0,1300.0,1328.8461074002746,12.375399994198233,7274.2647000122815,60.02333333333333
1778651992,200,,Aggregated,63.200000,0.000000,1400,1700,1900,1900,2100,2600,4000,5900,7300,7300,7300,1612,0,1400.0,1373.5369324443698,12.375399994198233,7274.2647000122815,60.27667493796526
1778651994,200,,Aggregated,64.000000,0.000000,1400,1700,1900,1900,2200,3300,4700,5900,7300,7300,7300,1675,0,1400.0,1435.026740895728,12.375399994198233,7274.2647000122815,60.57970149253731
1778651995,200,,Aggregated,69.700000,0.000000,1500,1700,1900,2000,2300,3800,4700,5900,7300,7300,7300,1737,0,1500.0,1476.0437137594588,12.375399994198233,7274.2647000122815,59.90961427748992
1778651996,200,,Aggregated,66.700000,0.000000,1500,1700,1900,2000,2400,3800,4700,5900,7300,7300,7300,1798,0,1500.0,1497.014526307111,12.375399994198233,7274.2647000122815,60.42491657397108
1778651998,200,,Aggregated,66.700000,0.000000,1500,1800,1900,2100,3000,4200,5000,5800,7300,7300,7300,1945,0,1500.0,1608.5217589719266,12.375399994198233,7274.2647000122815,59.933676092544985
1778652000,200,,Aggregated,70.200000,0.000000,1600,1800,2000,2100,3100,4300,5500,5900,7300,7300,7300,2062,0,1600.0,1649.848289476407,12.375399994198233,7274.2647000122815,59.719204655674105
1778652002,200,,Aggregated,65.600000,0.000000,1600,1800,2000,2100,3000,4200,5500,5800,7300,7300,7300,2190,0,1600.0,1659.0295921462032,12.375399994198233,7274.2647000122815,60.29908675799087
1778652005,200,,Aggregated,60.800000,0.000000,1600,1900,2000,2200,2900,4100,5400,5800,7300,7300,7300,2318,0,1600.0,1695.2658146679207,12.375399994198233,7274.2647000122815,60.40336496980155
1778652007,200,,Aggregated,61.000000,0.000000,1600,1900,2000,2200,2900,4000,5400,5800,7300,7300,7300,2446,0,1600.0,1709.269146852057,12.375399994198233,7274.2647000122815,60.497138184791496
1778652008,200,,Aggregated,57.800000,0.000000,1600,1800,2000,2200,2900,3900,5000,5700,7300,7300,7300,2617,0,1600.0,1673.5640769584288,12.375399994198233,7274.2647000122815,60.478792510508214
1778652009,200,,Aggregated,61.400000,0.000000,1600,1800,2000,2100,2900,3900,4900,5700,7300,7300,7300,2717,0,1600.0,1653.5964740523225,12.375399994198233,7274.2647000122815,60.666175929333825
1778652011,200,,Aggregated,59.900000,0.000000,1600,1800,2000,2100,2800,3900,4900,5700,7300,7300,7300,2769,0,1600.0,1654.2152024558034,12.375399994198233,7274.2647000122815,60.66919465511015
1778652012,200,,Aggregated,68.100000,0.000000,1600,1800,2000,2200,2800,3800,4900,5700,7300,7300,7300,2891,0,1600.0,1670.9678963680897,12.375399994198233,7274.2647000122815,60.56416464891041
1778652014,200,,Aggregated,66.800000,0.000000,1600,1900,2000,2200,2900,3800,4800,5700,7300,7300,7300,3019,0,1600.0,1694.9613923485663,12.375399994198233,7274.2647000122815,60.12156343159987
1778652016,200,,Aggregated,70.100000,0.000000,1600,1800,2000,2200,2900,3800,4700,5600,7300,7300,7300,3147,0,1600.0,1689.1355532254215,12.375399994198233,7274.2647000122815,60.06069272322847
1778652018,200,,Aggregated,82.900000,0.000000,1600,1800,2000,2200,2800,3700,4700,5600,7300,7300,7300,3275,0,1600.0,1689.5608593894456,12.375399994198233,7274.2647000122815,59.9606106870229
1778652020,200,,Aggregated,76.600000,0.000000,1600,1800,2000,2200,2800,3700,4700,5600,7300,7300,7300,3478,0,1600.0,1674.6907744107446,12.375399994198233,7274.2647000122815,60.11069580218516
1778652022,200,,Aggregated,75.300000,0.000000,1500,1800,2000,2100,2800,3700,4600,5600,7300,7300,7300,3606,0,1500.0,1664.832426594709,12.375399994198233,7274.2647000122815,60.089850249584025
1778652023,200,,Aggregated,76.200000,0.000000,1500,1800,2000,2100,2700,3600,4600,5600,7300,7300,7300,3734,0,1500.0,1659.2262314142108,12.375399994198233,7274.2647000122815,60.012051419389394
1778652025,200,,Aggregated,73.800000,0.000000,1500,1800,2000,2100,2700,3500,4500,5600,7300,7300,7300,3897,0,1500.0,1645.53311288185,12.375399994198233,7274.2647000122815,60.06286887349243
1778652029,200,,Aggregated,75.300000,0.000000,1500,1800,2000,2100,2800,3700,4500,5500,7200,7300,7300,4025,0,1500.0,1672.2574201988955,12.375399994198233,7274.2647000122815,59.91155279503106
